Epoch,Accuracy,Precision,Recall,F1
1,0.8026198830409357,0.8174131838203758,0.511560443498475,0.5226610939681872
2,0.8415906432748538,0.8523725984594784,0.5629374604851735,0.5756742604991817
3,0.8583391812865497,0.86621020793223,0.5843478008107624,0.5938113178208594
4,0.8788304093567252,0.8871297483894973,0.6259433654000464,0.6486995496523605
5,0.9008187134502924,0.9090468138880501,0.6567915130201403,0.6769253489086134
6,0.9213567251461988,0.9263494864016488,0.7029372444781569,0.732391104690045
7,0.9058245614035088,0.9132727031119878,0.7357829157626973,0.788611990646762
8,0.9383391812865497,0.9395065107840375,0.7839769003904696,0.8290532923458551
9,0.9527953216374269,0.9502380137088062,0.811010468841037,0.8479417875826365
10,0.920374269005848,0.9268913541146513,0.6958735213450344,0.7260620734563207
11,0.9468070175438597,0.9522272903462577,0.843169704596062,0.8852375576958735
12,0.9560701754385965,0.9543128556757864,0.825958114943772,0.8648743801289738
13,0.9546198830409357,0.9506326937448395,0.8063962020463566,0.840229772506244
14,0.9494736842105264,0.9457426970517313,0.7430390530012625,0.7606919473107204
15,0.9577543859649122,0.9516883044068358,0.8559337533128708,0.8873172260810281
16,0.9399298245614035,0.9458639846935797,0.7812662715922931,0.8286837662858212
17,0.944093567251462,0.9470417266715825,0.8090319098062233,0.8543103643282427
18,0.951766081871345,0.9517550893364587,0.8050000700279399,0.8464484792451944
19,0.9546666666666667,0.9589711173269304,0.8688628807504489,0.9045032218133129
20,0.9389005847953217,0.9438722001614896,0.8025837260167801,0.8500840508334487
21,0.9559298245614035,0.9589832669386715,0.8080031563989946,0.84894457940151
22,0.920327485380117,0.9286958349671169,0.7657151729340155,0.8174259985487755
23,0.9592514619883041,0.95903447080971,0.8259753812249411,0.8659406150304113
24,0.9614035087719298,0.9572682530433352,0.8692385381353518,0.9013018166015414
25,0.9618713450292398,0.952968751718544,0.896468771234993,0.9190991280830896
26,0.960140350877193,0.9588943797888427,0.8455465854706907,0.8828424426474566
27,0.9581286549707603,0.9538671477205547,0.8613729020190166,0.8925972363065554
28,0.9541520467836258,0.9599189841458622,0.8478697600593528,0.8888401902228785
29,0.9245847953216374,0.9307600004707273,0.7799974941424069,0.8292530072469249
30,0.9546198830409357,0.9570296429478041,0.8403631747356257,0.8808385590093256
