Epoch,Accuracy,Precision,Recall,F1
1,0.9383779205195172,0.6638733824556973,0.6420861166789955,0.6435803722520473
2,0.9466365497282417,0.71903275092567,0.6696590032193457,0.6905594085850633
3,0.9387308533916849,0.6966374540964179,0.6811017385100269,0.6882751387475995
4,0.9433189807298652,0.7342710360606172,0.5906554839564182,0.6382887789985401
5,0.924825298228277,0.655502786569005,0.7184300846352416,0.6793165182048623
6,0.9382367473706501,0.6819902949357795,0.6917650646906651,0.6863331813815011
7,0.942260182113362,0.6976973417774907,0.716560270648984,0.7020118221130566
8,0.9448718853674031,0.735531555360382,0.6603099995570186,0.6939268710381784
9,0.9408484506246911,0.7178447577351582,0.6947125246443745,0.7053385643355933
10,0.9191783722735936,0.679242726056096,0.7106352180579014,0.6856726680351131
