Epoch,Accuracy,Precision,Recall,F1
1,0.9336251941816127,0.6204955358000235,0.603694451080119,0.6096466338011802
2,0.93157746081062,0.6130090821353013,0.5764140087889063,0.5917607893395865
3,0.9359553735348115,0.6424568726859966,0.5421701694107522,0.5812983356710661
4,0.9364496540036717,0.6681651560385422,0.5595339143239084,0.6038745441557487
5,0.9363790425081203,0.6836055512299397,0.597183044757811,0.6156528672670624
6,0.9347549781104364,0.5955095673560374,0.5014452314884641,0.5395006243407942
7,0.9381443298969072,0.6596771149202971,0.5619051737153034,0.5950048774884582
8,0.9312244033328626,0.6731862622357121,0.6446693059159381,0.653243657575722
9,0.938567998870216,0.6476692680964342,0.5779629905731084,0.6049256767582513
10,0.9294591159440757,0.6324023507136637,0.5715970688271028,0.5886364839606056
