Epoch,Accuracy,Precision,Recall,F1
1,0.5983106522759268,0.18373503465658475,0.25048749452253344,0.18973073899371068
2,0.665415297982168,0.43777133623202896,0.35300102610658907,0.33390080011392054
3,0.7423744720788362,0.44642449965030606,0.442390995012137,0.3943510745824709
4,0.7526982637259503,0.4520291912353498,0.4396357401417573,0.40068138128294195
5,0.7498826841858283,0.5299303953188728,0.4943578667498932,0.4528943072561399
6,0.7930549038010324,0.7226462591230474,0.5897056080619294,0.5934289624467504
7,0.8071328015016425,0.7088156959291949,0.5466190804278466,0.5760090146640926
8,0.8545283904270295,0.7408845729134457,0.6205265646916615,0.6425370351177186
9,0.8700140778977006,0.6976558774713684,0.614581880930323,0.6243885864749161
10,0.8019709056780854,0.5461176294417138,0.5132022928977763,0.4867990628110209
11,0.8080713280150165,0.5507644935255378,0.5138335805998111,0.49118226162450307
12,0.8066635382449554,0.7980873140857172,0.5155367405499091,0.5008566315304332
13,0.7949319568277804,0.5359178948836728,0.49019943564841795,0.4705179109509592
14,0.7935241670577193,0.7855205293269142,0.4956129600778484,0.48394399718247677
15,0.8066635382449554,0.8099934620133803,0.5181169101445732,0.529010302797857
16,0.8442045987799155,0.8398578595511677,0.5782157634515639,0.5772544812646391
17,0.8151102768653214,0.561622285280186,0.5174208493760782,0.5049976998710579
18,0.7991553261379634,0.7915291364612325,0.5038592032188678,0.49360089147843095
19,0.8047864852182074,0.5481462113524741,0.5026628303979184,0.48862973650458735
20,0.8137024870952605,0.5593658785439681,0.5170160403036378,0.5036815809220536
21,0.8948850305021117,0.8875879025121378,0.6512074920662998,0.6551201926582769
22,0.8329422806194275,0.5788077247800233,0.5454438499000934,0.5330072148454914
23,0.8151102768653214,0.8138578743095606,0.5250822547172407,0.5220953998868547
24,0.8202721726888784,0.5711317454790217,0.5303087812321222,0.5361783112279673
25,0.8230877522290004,0.5697627350853157,0.5299184879741735,0.5220886902580184
26,0.8155795401220084,0.5623567741110321,0.5169952160720299,0.5094640237447823
27,0.8409197559831065,0.8368399948596776,0.5633078095363643,0.561589990670636
28,0.8348193336461756,0.8330600848499345,0.5546718752244623,0.5598056409740656
29,0.8010323791647114,0.5387299747641989,0.4952971695194561,0.4753446400671789
30,0.8756452369779446,0.6146782023823403,0.6116124802391034,0.6119210299544084
31,0.8202721726888784,0.5670392215892139,0.5259850414343878,0.5202879491777981
32,0.8695448146410136,0.6083394516214011,0.6011308556546844,0.6014346243906405
33,0.8376349131862975,0.5836292246184848,0.5537178524237419,0.5584628012873765
34,0.8132332238385734,0.5579655142619278,0.5129267858371845,0.5003342868884191
35,0.8667292351008916,0.6058542728618938,0.5944611135319784,0.5922285503358354
36,0.8653214453308306,0.6071257386607456,0.5957190295098246,0.598840360034747
37,0.8662599718442046,0.6069247623195891,0.5963557054803209,0.6001477381493
38,0.8709526044110746,0.6084163290746649,0.6037312473938902,0.6004613241568739
39,0.8296574378226185,0.5740208205031392,0.5377628585375664,0.5284221825363993
40,0.7958704833411544,0.5450295713304587,0.4913984269025928,0.4819678595414822
41,0.7728765837634913,0.5018191966361459,0.45886330844331225,0.4353165365901731
42,0.8540591271703426,0.5957389731160884,0.5750857686522818,0.5738938781277949
43,0.8418582824964805,0.5883655017201601,0.5604372743581894,0.5667035925959307
44,0.8559361801970906,0.5987614573407674,0.5800210434711086,0.5829725159279338
45,0.8531206006569686,0.5953515017457282,0.5737414525936128,0.5712921027744124
46,0.8090098545283905,0.5505169052712284,0.5062073639027372,0.4881788368807572
47,0.8385734396996715,0.5845837697086931,0.5525464785394574,0.5551953486186516
48,0.8066635382449554,0.5523902928604312,0.5063039290441449,0.5000215718377989
49,0.8371656499296105,0.5822763423521947,0.5503228184284743,0.5516752715532574
50,0.8427968090098545,0.5863770959591827,0.559435446079148,0.5593103933083723
