Epoch,Accuracy,Precision,Recall,F1
1,0.7436041872036803,0.5174977401633507,0.45133879920499687,0.39616919490193486
2,0.7500352063089706,0.49420235745619484,0.4542963094498575,0.3977101668638306
3,0.7172229263484017,0.5032976991842033,0.49158752053023796,0.47425087419158074
4,0.7438388959301507,0.5072967465149741,0.430299837178559,0.39706643670929465
5,0.7874008355630663,0.5335450864603036,0.49655738981688446,0.49111199612646106
6,0.7767450593813078,0.4249215326236425,0.42931630765124956,0.4249449055873761
7,0.7529925362624983,0.40677559936526136,0.37597203604168344,0.3655575969310411
8,0.7352485565413323,0.3863392673408724,0.3414907995476578,0.3243702073536892
9,0.7348260808336854,0.393530970353521,0.34690698641258605,0.3436845078539656
10,0.7431347697507393,0.4165081320332577,0.3551852028314138,0.3451949044647248
11,0.737736469041919,0.42088759560669137,0.3451296122524993,0.3326668429107301
12,0.7167535088954607,0.3941682477668148,0.3789174107864707,0.37760874758070606
13,0.7254377317748674,0.40130413139348897,0.36353415211294265,0.355873582127801
14,0.7086795287048773,0.3855327341809548,0.34156784880926916,0.3351316335256979
15,0.7067079754025255,0.40972117957431886,0.34743795909268005,0.33440889209857083
16,0.6984462282307656,0.41114366412039605,0.3379430188663285,0.3225548276734513
17,0.6754917147819556,0.37336501952682133,0.3372060293631783,0.33426585623505733
18,0.7140308876684035,0.40829668883954084,0.35855552337909635,0.35487926404941694
19,0.6697178801107825,0.38745434758546476,0.3392385644318148,0.3283589137732691
20,0.6958174904942965,0.4052380676486206,0.3539604973309735,0.3426031194964388
21,0.6926254518142985,0.3914350446189111,0.34036181108674884,0.33101533053166676
22,0.7027648687978219,0.39797313383519867,0.3546463149386939,0.34987684966535637
23,0.6870863258695958,0.3966783202946851,0.35104632604161307,0.3445742317932413
24,0.6801389475660705,0.3930774893186406,0.3403479375658728,0.3296000993283802
25,0.6946908886072384,0.4059869314279577,0.34582593444105186,0.33605990715744993
26,0.6802328310566587,0.39265200026368496,0.33966493768979283,0.3350746394713939
27,0.6814533164343051,0.40572681533462135,0.33796545327127986,0.32803505322360066
28,0.6907947237478289,0.40115109285445827,0.3457992640146116,0.3374079843281747
29,0.6666197249213726,0.38704794260052966,0.32630225389863765,0.3153699403365121
30,0.6813124911984227,0.39481587470823926,0.3388958536339275,0.32985299175277394
31,0.6745059381307797,0.3920416932120777,0.33466141145752376,0.32762905389717767
32,0.6823921513401868,0.39563901630988785,0.33929715398234095,0.3290311282388452
33,0.6684973947331362,0.3941670377736818,0.33617929082826,0.3268500948679782
34,0.6700464723278412,0.3906201742282716,0.33595630825066125,0.32924150146165365
35,0.6801389475660705,0.39977358079433,0.34002367437492687,0.33256730023603537
36,0.6778857437919542,0.39639585693518437,0.3381596019911336,0.3293829134262977
37,0.6759611322348965,0.3933113888874125,0.3371862535337796,0.32900435520323856
38,0.6822982678495987,0.3975928275949501,0.34129521156134507,0.33358691605395424
39,0.6737548702060743,0.39596938486591055,0.338147268771561,0.32964343810604557
40,0.6773224428484251,0.3958334265469049,0.337970382431945,0.32942946022594727
41,0.6787306952072478,0.39533729890552005,0.3391917827326095,0.33186725155248
42,0.6750222973290146,0.3941168189163424,0.3374282829153136,0.33026817735776304
43,0.6759611322348965,0.39764899010850135,0.33783566176664936,0.32871584442507845
44,0.6753508895460734,0.3940060297721212,0.33683864000083286,0.32914242705719954
45,0.6797634136037178,0.3960291040777385,0.33915092146086634,0.33115762290212525
46,0.675726423508426,0.394050056050219,0.33664498948378835,0.32949800194735024
47,0.6760550157254847,0.39273284043409185,0.3384476631073728,0.33207871962818797
48,0.6766652584143078,0.3960296952589835,0.3378587738012446,0.32921472431717635
49,0.6733793362437216,0.39419967040363074,0.33545990860939556,0.3271748372341692
50,0.6768060836501901,0.39484952279798946,0.338807195750176,0.33082940612043965
