Epoch,Accuracy,Precision,Recall,F1
1,0.5987306064880112,0.26999250958246773,0.3307354923230891,0.2934317916828605
2,0.6055477197931358,0.21726557617585524,0.2699975608897472,0.22718471287748399
3,0.6650211565585331,0.27882564695477535,0.3416486247944358,0.3069694831539954
4,0.7106252938410907,0.31853283048396364,0.39724745150696783,0.351820162637319
5,0.7204983544898919,0.32545701163888635,0.40667951600006036,0.3594371361515486
6,0.7197931358721203,0.3240964378101066,0.40424449188555794,0.357913698815296
7,0.7287259050305595,0.35029538360130463,0.44632134397489476,0.37993149616868427
8,0.728490832157969,0.4955592762370633,0.4520102968060339,0.39215041079183277
9,0.7503526093088858,0.3497389285276736,0.4444451778538847,0.3853837931787938
10,0.7642219087917255,0.5252923884899359,0.47191925446676053,0.4326310095652254
11,0.7527033380347908,0.4586049693583066,0.44788924670979857,0.390990105970212
12,0.7343676539727315,0.4901336387224533,0.4201712279852131,0.3722303374294526
13,0.734602726845322,0.5139319575717672,0.45977814590096017,0.4111496126307724
14,0.764456981664316,0.5201034290053663,0.4611789418130036,0.42667202883987104
15,0.7604607428302774,0.5116639637108562,0.46446709150623167,0.4191175818756087
16,0.766807710390221,0.5177666645338928,0.4651015016098901,0.420051534396597
17,0.7745651151857076,0.5221897751062247,0.4748050387010836,0.437872253755283
18,0.7496473906911142,0.5127793210425267,0.4709171903555475,0.41735680270311337
19,0.7616361071932299,0.5172978295398012,0.45286898685544225,0.40134237950954593
20,0.7179125528913963,0.5142047185224158,0.4629828751635906,0.41018017853776245
21,0.7684532204983545,0.5268860843326312,0.46740064694587863,0.4283170475181036
22,0.7689233662435355,0.5289635458149095,0.49605752071060755,0.47107305454425497
23,0.7494123178185237,0.50807945350196,0.44044567741969715,0.4112502485609714
24,0.7656323460272685,0.5189129125125579,0.48226847912702453,0.45306357488468
25,0.7740949694405266,0.5205510292858696,0.4800305498766408,0.4621273152032571
26,0.7769158439116126,0.5253481781628125,0.48724513135411435,0.46342653565581643
27,0.7766807710390221,0.5231056672154335,0.47950457268927116,0.44910663076387536
28,0.7830277385989657,0.5443844053674073,0.5235158883150012,0.5118833060299476
29,0.7961918194640338,0.5437037502810057,0.5184675058814141,0.5145596635135742
30,0.7778561354019746,0.5263885571299347,0.48133097807354003,0.45922455741523327
31,0.77103902209685,0.5178663397631876,0.4739273807492829,0.4540286812984465
32,0.7698636577338975,0.5124466874044649,0.4693310485222949,0.45022853844491095
33,0.7722143864598026,0.5158711851624113,0.47305420960531397,0.4505739467671243
34,0.7990126939351199,0.5461950891270648,0.5170591939617942,0.5132756738915103
35,0.7771509167842031,0.5251669041871859,0.48283127473478027,0.46083102994479597
36,0.7938410907381288,0.5466970305340559,0.51579602457635,0.50335673418711
37,0.7929007992477668,0.5478801950424872,0.5154884226403591,0.5024229791185677
38,0.7889045604137283,0.5422274239474933,0.5064124255521488,0.4963851965881015
39,0.7832628114715562,0.5358099341520016,0.4954210761729131,0.47984335907261716
40,0.7961918194640338,0.5480585272257931,0.5121217037263868,0.5014460545926527
41,0.7891396332863188,0.540441826431995,0.5013263404619902,0.48740579496191566
42,0.7940761636107193,0.5430569866180511,0.5125725691946592,0.5047783467841219
43,0.7968970380818053,0.5458488575674897,0.5144320211793356,0.5059084099721868
44,0.7945463093559003,0.5468316504814785,0.5107638761664802,0.5007336497439431
45,0.7966619652092148,0.5480351564535239,0.5128682045827418,0.504238413072207
46,0.7945463093559003,0.5457487835980737,0.5085471323170475,0.4995363068818012
47,0.7964268923366243,0.5470634873005513,0.5120216296052885,0.5043460374424775
48,0.7976022566995769,0.5470397346419249,0.5152928510112318,0.5075951504339212
49,0.7966619652092148,0.5477248338727186,0.5117971786841825,0.5039926250133304
50,0.7952515279736718,0.545103293196183,0.5115996986937565,0.5042061280571013
