Epoch,Accuracy,Precision,Recall,F1
1,0.889985199802664,0.5136151488730859,0.5220281376036806,0.5170128792079911
2,0.8943547818732821,0.5681766278884721,0.519722058639034,0.5264897520523661
3,0.895693847346536,0.7576464624516116,0.6391022094521667,0.6373997952727852
4,0.8940023962224258,0.6932250075660408,0.6011066937459816,0.6226746058276339
5,0.8959757558672211,0.7328835955873946,0.7211629549428782,0.7114140364895146
6,0.899217703855099,0.8136937695111519,0.69603615840476,0.7363473909091139
7,0.8885051800690675,0.7844093568331568,0.6947272071654585,0.7310792861189785
8,0.8907604482345479,0.8097097771684996,0.7129420039191051,0.7318023936265239
9,0.9023186975826344,0.8518959447864956,0.6487930143323853,0.7053079241051821
10,0.9048558742687998,0.8349263084915638,0.7100588999780914,0.7537099164133804
11,0.9003453379378392,0.8145830682712925,0.7224827282694491,0.7577154130188223
12,0.9056311227006836,0.8717389735358392,0.6551871753664347,0.7213028298127909
13,0.9045739657481148,0.8273788846899205,0.6652891881855534,0.7231574113626665
14,0.910634998942843,0.8101915076153005,0.7234178254836042,0.7527037570245091
15,0.8968214814292762,0.7956045334449025,0.7541989088700314,0.7691579882391745
16,0.9156388751850024,0.8656131786114165,0.7418150595175795,0.7756333440365751
17,0.907886390866164,0.8833786431611896,0.6751583529724382,0.7420487894656166
18,0.911692155895412,0.8469889802918881,0.7378055496897117,0.7642437987841847
19,0.9198675029952781,0.886945728807691,0.7985675950861207,0.8358590717643767
20,0.9197970258651068,0.8727662309771059,0.8021572125703695,0.8314349594549117
