Epoch,Accuracy,Precision,Recall,F1
1,0.9529511198760389,0.816808941845794,0.6494749908497197,0.66583492403175
2,0.9458374418932244,0.8061884885566124,0.6892823375710408,0.7254996399004673
3,0.958022256655867,0.8180375175606026,0.7447857708553277,0.769547546167271
4,0.9530215523313142,0.7846972117417573,0.7604681120969207,0.758099067718923
5,0.9463304690801522,0.7730929974990346,0.7857993343020637,0.7681884105923209
6,0.952598957599662,0.8256120364837977,0.7192133297403456,0.7590560365089561
7,0.9549936610790252,0.7845865516703252,0.762214101813051,0.7636238906169641
8,0.9446400901535428,0.7843273470713155,0.7697877598757734,0.7595985108752327
9,0.9597126355824764,0.8149833970454663,0.74530927993434,0.7682538602129942
10,0.9464009015354276,0.7512869356921223,0.8220749273746912,0.7824555157852566
