Epoch,Accuracy,Precision,Recall,F1
1,0.6763046544428772,0.2957721790790631,0.3640057733991139,0.3258525478801512
2,0.6899388810531265,0.3010351971175724,0.3719036501159206,0.332261564477018
3,0.6779501645510108,0.2889005602240896,0.35467334781712206,0.31840888837003106
4,0.6725434884814292,0.2826922447126634,0.3467996736118445,0.3114639872472397
5,0.7334273624823695,0.3504493466817389,0.4466639509562821,0.38145441566716176
6,0.7512929007992478,0.35045312936890743,0.44550003017455986,0.3861893582546261
7,0.7430653502585801,0.346334002937846,0.439064676654446,0.3812078148898491
8,0.7583450869769629,0.3554838883047247,0.4534114225796231,0.3914975756716057
9,0.7428302773859896,0.389874108040426,0.42819540540654055,0.37638646827362365
10,0.7552891396332864,0.5166775121208311,0.4573256184002476,0.4037084693574763
11,0.7595204513399154,0.5240259177226456,0.48515087148660496,0.4468783841155087
12,0.7484720263281617,0.3440139850794205,0.434609214304753,0.38031676765067457
13,0.765397273154678,0.5161887341334328,0.45910574127370796,0.4124387180567422
14,0.7606958157028679,0.47284583939934766,0.46284816903423665,0.40101229107259356
15,0.7590503055947344,0.5043219251744744,0.4521892285608509,0.4279908147494865
16,0.7536436295251528,0.5101492860075064,0.4647250639592902,0.41443445571943655
17,0.7773859896567936,0.5260889047676607,0.48171552064683204,0.44697472707859637
18,0.7712740949694405,0.5125480010663576,0.4733994900195433,0.4386213336629544
19,0.7418899858956276,0.4993532359706664,0.4301785796492047,0.40693882828532424
20,0.7724494593323931,0.5147611227775772,0.4735373272430461,0.443439098413044
21,0.812646920545369,0.5592816971455477,0.5397367003002479,0.5343136318446862
22,0.7827926657263752,0.5353509350679451,0.49903804256248774,0.48584745904479376
23,0.8025387870239774,0.5466421058939901,0.5207007877107529,0.5201403288669767
24,0.7418899858956276,0.494223061462471,0.4336404109448987,0.4184492800842354
25,0.7618711800658204,0.5104791562578391,0.4614011493301938,0.43790433726334527
26,0.7990126939351199,0.5478689728984508,0.5233206310042054,0.5202969120785925
27,0.7576398683591914,0.4948042412079263,0.44666695770471737,0.41130127422888335
28,0.810296191819464,0.5589649465962161,0.5295773809040243,0.5322004978342397
29,0.7865538316878232,0.5366542624042624,0.4958649713731298,0.48533340633843697
30,0.7881993417959567,0.538495912108184,0.5016656298306583,0.5009800155251278
31,0.7708039492242595,0.5260665270838237,0.47140691213228975,0.4573510504104675
32,0.7661024917724495,0.5214294646557268,0.4643943976204541,0.44431318706049777
33,0.7900799247766808,0.5407305331233081,0.5029033774257707,0.5055925395812673
34,0.77103902209685,0.5266910220509478,0.47172030996015246,0.4612318497095165
35,0.7952515279736718,0.5457945084359508,0.5112162355103393,0.501849155839749
36,0.8053596614950634,0.5521240020133285,0.5279650539359204,0.5252878622006535
37,0.770568876351669,0.5217110470764139,0.4708390995203958,0.46289001693584614
38,0.7938410907381288,0.542978673620663,0.5083035148858123,0.5073795611804999
39,0.7764456981664316,0.5303583899132904,0.48121286173480615,0.4699711749918666
40,0.7910202162670428,0.5399592435188829,0.5052089783767226,0.4998286513117338
41,0.7858486130700517,0.5389773378678162,0.49453565352210893,0.4887785877488847
42,0.8037141513869299,0.5511618572433067,0.5218549646241971,0.5216176959015937
43,0.7959567465914433,0.5453598946698404,0.5091927646213565,0.502940419359891
44,0.7999529854254819,0.5485704356119971,0.5153394478403719,0.5117696536650376
45,0.7994828396803009,0.5478041289470513,0.5173722170254924,0.5170318696420195
46,0.7983074753173484,0.5467550206523287,0.514141007306941,0.5112181212400496
47,0.7987776210625294,0.5466283593463164,0.5155550650347425,0.5131281049529719
48,0.7999529854254819,0.5474186155433031,0.5163704620515396,0.5146145189536884
49,0.8015984955336154,0.5494482795373858,0.5192374649020407,0.5195580635150813
50,0.7891396332863188,0.5385738077228837,0.5020629282017349,0.5014289354090009
