Epoch,Accuracy,Precision,Recall,F1
1,0.8017137134166697,0.7190393339336072,0.5479063773485146,0.6020505405803258
2,0.8393931525650061,0.7695750596410196,0.5620654366757101,0.6170852521136567
3,0.8621091286768797,0.7828808416879646,0.66171534811383,0.7034416451438962
4,0.8666196817389369,0.7970591607588265,0.6630122945526592,0.70887800718517
5,0.8828814125153011,0.8052277683152592,0.7185644621869136,0.7551976528917583
6,0.8837493972328351,0.80882903758286,0.7133989799596574,0.7483918970015191
7,0.8896620794539857,0.8177995146339982,0.7180926079178185,0.7548630593806849
8,0.8759301161022293,0.7211237245201325,0.7955239563351517,0.7522460024819879
9,0.8892317964316184,0.7856370972239373,0.7661328810385175,0.7752574019980477
10,0.9011090915835157,0.8343092711030877,0.7502932325675487,0.7864975503465444
11,0.8996921250788233,0.8177817019034939,0.757905439696406,0.785621251837288
12,0.9015838866426796,0.8084461464154462,0.776172078503824,0.7912845660624055
13,0.8886531399532623,0.8026520659208434,0.7604481442699537,0.7799773627031004
14,0.9034830668793353,0.82981237664193,0.7723005294479289,0.798641570132053
15,0.9078600838310026,0.832444357100296,0.777400474622326,0.8013209622602216
16,0.8925627805185652,0.807166358639462,0.7663589680900944,0.7853881765288045
17,0.9060350903223413,0.8315827375076484,0.776976350120856,0.8006962829349143
18,0.9037427204273155,0.8577559630852646,0.7477694351233162,0.7911880455419917
19,0.9047590786008383,0.8269611179539667,0.7732601573509701,0.7969911259446051
20,0.9080678066693868,0.8154234502893518,0.7924126603427448,0.8030054051097034
