Epoch,Accuracy,Precision,Recall,F1
1,0.795472653137742,0.4405612714328437,0.3618523886071519,0.36978707694712215
2,0.8055490462576744,0.5409899493844463,0.4228012819781139,0.4530491837644144
3,0.8081267282185874,0.6331777829548358,0.49738126151381135,0.53611851611312
4,0.818531189951727,0.7124381509021996,0.6434619610133799,0.6620581210611257
5,0.8316539344800112,0.7190248966247713,0.637029678268722,0.6717266845238626
6,0.8418240614894315,0.7261269579182427,0.672817184270344,0.6741123840151495
7,0.861039508834419,0.7474125788256596,0.628067012528737,0.6758757924114723
8,0.8737404508600084,0.7833517458554103,0.7224698409038526,0.7337762761278129
9,0.8544781365702769,0.7640134329205922,0.7524334180823263,0.7550928177734169
10,0.8817078314664667,0.7892517650673853,0.7260159862486616,0.7422127182743341
11,0.88634765899611,0.8123161801815554,0.7355826371140491,0.762663927929318
12,0.8865351267750855,0.7610687970694957,0.8034022100898519,0.7768460456706926
13,0.891456155973192,0.837157442521827,0.7279621673934237,0.7723375482060505
14,0.9028448235459531,0.824716952469604,0.7608617298959738,0.7838589313846517
15,0.8935183015419225,0.8238239799035476,0.7382274614265802,0.7759722676357724
16,0.9016262829826124,0.812681130331483,0.7646626805580224,0.785639361568764
17,0.9043914327225008,0.8241045390181961,0.7700084265664099,0.7905925341741104
18,0.9123119463842152,0.8339577783895749,0.7683637501406718,0.7955197924817642
19,0.9148427614003843,0.8573548324873603,0.7729788943707104,0.8095034169322357
20,0.9139054225055069,0.8380488584250513,0.809904123685968,0.8224367784187926
