Epoch,Accuracy,Precision,Recall,F1
1,0.9162487697427004,0.5431857612780668,0.5758836932469602,0.5585649953472019
2,0.9223414725594039,0.5983845182063168,0.5742562604266908,0.5697379942023119
3,0.9278717720391808,0.8459175514859889,0.7522109083807432,0.7792104216903352
4,0.9260908281389136,0.81658318554517,0.7923422225352409,0.7743679279951614
5,0.9290903126025214,0.8836575852967238,0.7437588975151982,0.794202495358209
6,0.9337301401321648,0.8875608198285532,0.7588982330534071,0.7988948787711568
7,0.9328865351267751,0.8611355986227709,0.8286964652815967,0.8379514394765445
8,0.9334489384637016,0.8883989177542467,0.8165333749811637,0.844956260377233
9,0.9340582087453719,0.8724962464272951,0.8294767795838974,0.8441295138549871
10,0.9343394104138352,0.83595332117469,0.8613866176247562,0.8443079050100585
11,0.9213572667197826,0.7873638875188224,0.8652672304262841,0.8104405953710194
12,0.9356516848666635,0.893757630549719,0.7300978674686281,0.7701087716013824
13,0.9379950321038572,0.8496003085578722,0.8629410480307006,0.8524894098811876
14,0.9362609551483339,0.875993698612207,0.8424239589493873,0.857071684781204
15,0.9290434456577775,0.9071399420873006,0.7777324597007388,0.8287338578980292
16,0.9401977785068192,0.8948741294804483,0.8484209383482813,0.8696792114479567
17,0.9409007826779773,0.8989345991721107,0.8484650695490967,0.8717472772585998
18,0.9380887659933449,0.8828930896301482,0.8322799028362581,0.8525844392224013
19,0.934386277358579,0.9063287215368844,0.7921274324659132,0.8384887475918102
20,0.9374326287669307,0.9029156901272885,0.837116721282822,0.8673610984174521
