Epoch,Accuracy,Precision,Recall,F1
1,0.784563220608093,0.6259161865151076,0.43067456748371297,0.44973563446462056
2,0.8231366206169963,0.7100981050965908,0.543500654874874,0.5778759323826009
3,0.8391921769969284,0.6971184944990763,0.579084295247874,0.5979757886007158
4,0.8593432357436452,0.7434093936724346,0.605997187063738,0.6429969148567873
5,0.8612945348785446,0.7307245978512474,0.6320529889203723,0.6718082727681672
6,0.8691516671365612,0.7524372040735061,0.6530821479681936,0.6898245662594287
7,0.8661839117983113,0.7793947016256949,0.6294218683610697,0.6749451355743055
8,0.8693965069519669,0.7806087603502398,0.6305960678993145,0.6786600374907256
9,0.8720452285913549,0.7491970173331824,0.6618627361144117,0.6937202248720397
10,0.8811339793147452,0.7778322461407718,0.683086623081288,0.7173103543726823
11,0.8746642726773605,0.7249142341187229,0.6947462803169264,0.7087482674712426
12,0.8851478684097283,0.8032676636199803,0.669786050507944,0.7117701549734249
13,0.8810672048196346,0.7292327340006306,0.7202991123713808,0.7242904665121014
14,0.8875740083987476,0.7731520399195017,0.7028229945962784,0.732605226987509
15,0.8904007953584306,0.7770827529298154,0.7168686617008844,0.740442239868502
16,0.8920404801828137,0.8083349943068276,0.7054575440918935,0.7395990863236346
17,0.8877001380006232,0.8109259408023416,0.6741319359814175,0.7064645066863703
18,0.8930940333278925,0.7904223925226348,0.7117299441950005,0.7431666355506762
19,0.8890133697377988,0.8018617919521794,0.6887818033778624,0.7253274054614814
20,0.8957650131323174,0.8081331557028808,0.7164262746090451,0.7441305843010692
