Epoch,Accuracy,Precision,Recall,F1
1,0.7805758769461639,0.3880497366257536,0.3162590842275375,0.32491402261077446
2,0.7850309510410804,0.5692694103158887,0.3665291249359485,0.39412074861133073
3,0.7906115175389232,0.567059937631805,0.4894522147501175,0.5157896774154663
4,0.7966141436878634,0.6885886778276776,0.45484318404362645,0.47956817334584206
5,0.8118082911273682,0.7687492175927998,0.5176977202208648,0.598866133582571
6,0.8283624085537422,0.6444201342373426,0.5895359917160231,0.6092084691975842
7,0.8377884074282499,0.6837004950738036,0.5481838844921344,0.5980831749597483
8,0.8443068842618646,0.6997734525841569,0.6829223657573729,0.6757578724011294
9,0.8515287938473082,0.752085470178952,0.677042580598514,0.7075925383402422
10,0.8712249108985181,0.7282549038262185,0.6586382339248192,0.6759159560712416
11,0.8702870005627462,0.8164726934597626,0.6758490838553545,0.7322965216791054
12,0.8775558056649785,0.7670424403900925,0.7363609919912566,0.7474662191039116
13,0.8880135059088351,0.7991743632438274,0.7107994814179525,0.74806157796505
14,0.8836991183642844,0.8112632281578374,0.7013488741629653,0.7468861020365747
15,0.8920465203526543,0.8255448168870947,0.6943454672023649,0.7495837446191435
16,0.892421684486963,0.7952362598932714,0.7420360755907205,0.7651053802069909
17,0.8973926092665541,0.8541867310955341,0.7244666470690913,0.7781891760464076
18,0.8886700431438754,0.8239895104375535,0.700618294380817,0.7413822921228371
19,0.9005815044081785,0.803759352229823,0.7894944076375444,0.795768200287982
20,0.9006283999249671,0.8074199073934795,0.8028717564700417,0.8044275266444402
