Epoch,Accuracy,Precision,Recall,F1
1,0.75393137116838,0.3577109836259247,0.273664933179549,0.2720769660709825
2,0.779420738863071,0.5236380063691868,0.37042939244249246,0.3852293952395247
3,0.7814861756560109,0.528794368119647,0.38085542021338975,0.4160846184659995
4,0.7583438952260245,0.6677712820261341,0.41939811545756006,0.4232013221218131
5,0.793033844998357,0.6772170642874155,0.4384023190437132,0.4971560913972894
6,0.8062714171712905,0.7010732817138421,0.4809523906871466,0.5402742911738069
7,0.8072102520771722,0.6736157682067015,0.48359264603799496,0.5422441496581564
8,0.8231235037318687,0.7545662469642888,0.49364458138186135,0.5654260494474593
9,0.8207764164671643,0.7471070087480799,0.5423293707583162,0.5897905766958856
10,0.8505374829836173,0.7925323873677715,0.5718785185269392,0.6336174572337406
11,0.8533539877012627,0.7836867621571347,0.5356884471773584,0.6093202451256408
12,0.8515702013800873,0.7858167990230429,0.6084215855374712,0.6553755390722641
13,0.869173355865371,0.7553606884770868,0.64802882454724,0.6847711188822566
14,0.8564521428906727,0.7504514038125106,0.6067234392422974,0.65309755240993
15,0.8759799089330141,0.7943709193086311,0.6255550538617175,0.6844264135058004
16,0.8817537436041872,0.8188295804117187,0.6399652099371599,0.6905969554962249
17,0.8846171900671267,0.8021218475519846,0.7117069624525346,0.7297651050934295
18,0.8822701028024222,0.8439120477474841,0.6727139186596705,0.7405047830252866
19,0.8833028211988921,0.7976003462531965,0.7301844588283449,0.758721105478167
20,0.8932544712012392,0.8166588559600573,0.74628984557516,0.7732929095065088
